Date,Open,High,Low,Close,Volume
27-Jul-15,65.23,65.23,63.76,64.38,5845160
24-Jul-15,66.13,66.48,65.15,65.70,5714560
23-Jul-15,66.78,66.98,65.45,65.72,5477609
22-Jul-15,66.30,68.16,65.79,66.67,6134547
21-Jul-15,66.55,67.33,66.02,66.32,4126675
20-Jul-15,67.72,68.13,66.51,66.57,5613165
17-Jul-15,67.26,67.99,66.74,67.94,5326972
16-Jul-15,65.70,68.15,65.66,67.46,7226358
15-Jul-15,66.01,66.45,64.77,65.19,6265420
14-Jul-15,67.87,68.27,66.11,66.31,8369587
13-Jul-15,66.61,67.85,65.73,66.87,9443828
10-Jul-15,64.50,66.08,64.47,65.85,6043541
9-Jul-15,64.55,64.80,63.85,64.11,5979431
8-Jul-15,64.06,65.48,63.36,63.98,7221086
7-Jul-15,65.37,66.14,63.85,64.65,11268850
6-Jul-15,64.14,65.70,63.60,65.34,7291301
2-Jul-15,64.68,65.68,64.28,64.72,6007687
1-Jul-15,63.09,64.97,62.80,64.47,9035055
30-Jun-15,61.12,63.17,61.06,62.60,10430278
29-Jun-15,60.28,61.18,60.12,60.56,5457398
26-Jun-15,60.30,61.43,60.13,60.90,7884577
25-Jun-15,60.57,60.81,60.03,60.31,3915742
24-Jun-15,60.90,61.36,60.24,60.61,6005253
23-Jun-15,60.35,61.34,59.90,61.15,7956532
22-Jun-15,60.65,60.70,59.61,59.92,5859252
19-Jun-15,60.00,60.79,59.97,60.33,6109992
18-Jun-15,59.68,60.41,59.62,60.27,5864370
17-Jun-15,59.52,60.61,59.06,59.61,6264454
16-Jun-15,58.36,58.95,58.27,58.92,2900383
15-Jun-15,58.37,58.78,57.95,58.47,4832420
12-Jun-15,59.30,59.36,58.52,58.85,4692531
11-Jun-15,58.45,60.19,58.26,59.65,6697374
10-Jun-15,57.56,58.68,57.43,58.21,5756919
9-Jun-15,57.84,58.14,57.15,57.15,4248339
8-Jun-15,57.63,58.09,57.30,57.62,3787233
5-Jun-15,56.87,58.24,56.86,57.74,5390405
4-Jun-15,57.35,57.82,56.76,56.88,5025644
3-Jun-15,58.15,58.28,57.43,57.76,5002552
2-Jun-15,58.73,58.85,57.84,58.51,5107852
1-Jun-15,59.21,59.94,58.70,58.78,5574229
29-May-15,58.80,60.48,58.18,59.24,7824496
28-May-15,59.05,59.79,58.60,58.92,4678660
27-May-15,59.84,60.00,58.88,59.15,6799900
26-May-15,60.50,60.60,59.11,59.53,7054432
22-May-15,60.20,61.25,60.20,60.99,3562546
21-May-15,60.20,60.74,59.85,60.61,3711487
20-May-15,59.93,60.57,59.63,60.23,4324612
19-May-15,60.20,60.72,59.76,59.88,4911674
18-May-15,59.56,60.56,59.26,60.41,3805604
15-May-15,59.68,60.14,59.02,59.62,4768759
14-May-15,58.57,59.92,58.48,59.79,5104555
13-May-15,58.15,58.67,57.73,58.28,4495198
12-May-15,58.26,58.27,57.29,57.53,4417485
11-May-15,58.67,58.80,57.40,58.27,5689869
8-May-15,58.16,59.22,57.47,59.09,5542734
7-May-15,57.43,58.08,57.12,57.79,5762505
6-May-15,58.40,58.58,57.04,57.52,4726991
5-May-15,58.25,58.30,57.45,58.02,4179073
4-May-15,59.01,59.11,57.61,58.11,6709560
1-May-15,57.05,59.14,56.96,58.90,6905675
30-Apr-15,58.05,58.12,56.09,56.90,8067518
29-Apr-15,58.79,59.16,57.55,57.92,6002556
28-Apr-15,59.82,60.65,58.12,58.70,7905446
27-Apr-15,60.31,60.44,59.20,59.40,8056407
24-Apr-15,59.40,60.77,59.37,60.05,5277652
23-Apr-15,59.50,59.87,58.92,59.23,5542651
22-Apr-15,58.58,59.69,58.00,59.35,6344473
21-Apr-15,57.47,58.59,57.34,58.33,5382134
20-Apr-15,57.74,58.39,57.23,57.47,5317851
17-Apr-15,57.97,58.10,57.04,57.56,5230595
16-Apr-15,57.06,58.70,56.84,58.26,6487315
15-Apr-15,57.57,58.20,57.00,57.11,6877392
14-Apr-15,57.49,57.80,56.85,57.19,7286437
13-Apr-15,59.66,59.78,57.16,57.46,7597834
10-Apr-15,59.23,60.16,59.03,59.73,5167585
9-Apr-15,59.22,59.32,58.14,58.92,5982608
8-Apr-15,58.90,59.73,58.40,58.62,6688528
7-Apr-15,59.97,60.03,58.26,58.59,9843688
6-Apr-15,60.35,60.52,58.86,59.53,9501571
2-Apr-15,63.37,63.65,59.31,59.80,13137889
1-Apr-15,63.97,64.28,63.37,63.45,7650746
31-Mar-15,63.08,64.17,62.96,63.62,5371251
30-Mar-15,62.12,63.87,62.00,63.76,7052874
27-Mar-15,64.30,64.40,61.40,61.87,7746815
26-Mar-15,64.41,64.46,63.00,63.38,7688313
25-Mar-15,62.84,64.49,62.75,63.78,10707143
24-Mar-15,62.20,62.71,61.89,62.07,7275457
23-Mar-15,61.79,62.82,61.69,62.49,7250667
20-Mar-15,61.11,62.22,60.85,61.55,10391775
19-Mar-15,61.36,61.52,60.40,60.80,5156567
18-Mar-15,59.99,62.55,59.59,61.96,8494276
17-Mar-15,59.42,60.14,58.39,59.90,5471883
16-Mar-15,58.36,59.70,58.03,59.66,5317151
13-Mar-15,57.96,58.73,57.76,58.53,5127070
12-Mar-15,58.14,59.28,57.66,57.78,7140062
11-Mar-15,56.30,57.82,56.30,57.74,10911146
10-Mar-15,58.25,58.31,57.23,57.77,6435446
9-Mar-15,58.56,59.69,58.55,58.60,6148257
6-Mar-15,59.16,60.29,58.48,58.74,5741031
5-Mar-15,59.43,60.44,59.28,59.96,6580399
4-Mar-15,59.61,59.61,58.39,59.08,7102051
3-Mar-15,59.10,60.19,59.08,60.08,6377736
2-Mar-15,61.13,61.22,58.20,58.67,13063654
27-Feb-15,61.97,62.74,61.54,61.69,8224906
26-Feb-15,61.37,62.80,61.35,61.97,7633470
25-Feb-15,61.28,61.67,60.80,61.27,5407489
24-Feb-15,62.40,62.64,60.92,61.60,6310430
23-Feb-15,60.63,62.91,60.54,62.50,9827221
20-Feb-15,60.23,60.75,59.48,60.72,6927874
19-Feb-15,59.20,60.68,58.99,60.18,7449200
18-Feb-15,59.26,59.43,58.48,59.27,6655660
17-Feb-15,58.59,59.38,58.17,58.73,8450125
13-Feb-15,57.82,58.97,57.39,58.60,13179674
12-Feb-15,55.64,57.07,55.28,56.55,10149258
11-Feb-15,55.42,55.99,54.90,55.36,6647321
10-Feb-15,54.42,55.54,54.11,55.52,7759704
9-Feb-15,54.59,54.83,54.00,54.45,5036268
6-Feb-15,55.30,55.46,54.40,54.86,7786218
5-Feb-15,54.66,55.22,54.01,55.01,6612236
4-Feb-15,54.00,54.70,53.42,54.29,7770524
3-Feb-15,54.69,54.87,53.50,54.38,10521146
2-Feb-15,53.40,54.44,52.92,54.44,9905795
30-Jan-15,51.75,53.90,51.50,52.88,10200535
29-Jan-15,52.88,53.20,51.18,52.08,11391471
28-Jan-15,51.54,52.31,51.10,51.51,12498686
27-Jan-15,50.80,51.60,50.50,51.23,6593372
26-Jan-15,50.04,51.71,50.04,51.19,9803161
23-Jan-15,48.08,50.90,47.74,50.16,11629549
22-Jan-15,48.00,48.17,46.86,48.00,9023296
21-Jan-15,46.72,47.36,46.31,47.19,6944373
20-Jan-15,45.15,46.53,44.92,46.51,8528091
16-Jan-15,44.70,45.73,44.60,45.40,9632950
15-Jan-15,45.30,45.32,43.45,44.07,11217161
14-Jan-15,45.47,45.54,43.73,44.86,13608548
13-Jan-15,48.25,48.53,45.53,45.95,10932808
12-Jan-15,48.31,48.43,47.00,47.37,6898660
9-Jan-15,49.99,50.30,48.37,48.65,8475059
8-Jan-15,48.09,50.12,47.76,50.02,8941712
7-Jan-15,48.07,48.95,47.16,47.31,8825816
6-Jan-15,48.22,48.95,47.29,47.68,8586789
5-Jan-15,49.84,49.84,48.09,48.27,7732696
2-Jan-15,49.55,50.46,49.07,50.34,5897048
31-Dec-14,49.56,49.99,49.31,49.50,5925925
30-Dec-14,49.65,50.33,49.58,49.71,5165926
29-Dec-14,50.59,51.04,49.89,50.01,4834961
26-Dec-14,49.91,50.63,49.83,50.29,5273032
24-Dec-14,49.04,50.00,48.89,49.79,3646658
23-Dec-14,49.11,49.59,48.89,49.36,5236050
22-Dec-14,48.61,49.22,48.34,48.84,7796483
19-Dec-14,47.21,48.92,47.18,48.88,11362848
18-Dec-14,48.40,48.52,45.85,47.07,13097101
17-Dec-14,47.14,48.50,46.85,47.79,8219364
16-Dec-14,45.76,47.98,45.35,47.03,9631998
15-Dec-14,46.31,46.90,45.74,46.11,6812576
12-Dec-14,46.98,47.04,45.72,46.27,7575874
11-Dec-14,46.78,47.81,46.48,46.81,5657782
10-Dec-14,47.99,48.23,46.42,46.65,10050269
9-Dec-14,47.96,48.68,46.94,48.59,9498064
8-Dec-14,49.51,49.80,47.93,48.11,8361228
5-Dec-14,51.46,52.08,49.64,49.78,8287634
4-Dec-14,51.51,52.05,50.74,51.59,8172900
3-Dec-14,50.97,52.10,50.94,51.72,9364982
2-Dec-14,48.98,50.99,48.86,50.88,8538846
1-Dec-14,48.20,49.17,47.84,48.90,7101398
28-Nov-14,50.07,50.15,48.28,48.61,6734223
26-Nov-14,50.98,51.25,50.65,50.94,4733101
25-Nov-14,50.86,51.58,50.54,50.98,6516225
24-Nov-14,50.16,51.36,50.14,50.81,7486907
21-Nov-14,50.89,52.07,50.18,50.29,11518885
20-Nov-14,50.06,50.54,49.95,50.26,8481989
19-Nov-14,50.14,50.28,49.37,50.12,5942150
18-Nov-14,49.70,50.40,49.62,50.06,5928769
17-Nov-14,49.45,49.92,49.08,49.72,5743077
14-Nov-14,49.81,50.20,49.26,49.51,7214388
13-Nov-14,51.21,51.24,49.20,49.68,9948472
12-Nov-14,51.01,51.75,50.94,51.33,5573772
11-Nov-14,50.63,51.30,50.22,51.16,5509685
10-Nov-14,51.33,51.48,50.25,50.59,6202052
7-Nov-14,50.26,50.79,50.14,50.72,6614243
6-Nov-14,49.88,50.67,49.73,50.24,6769053
5-Nov-14,50.77,50.85,48.93,49.64,10009945
4-Nov-14,50.26,51.09,49.51,50.63,8782703
3-Nov-14,50.17,51.25,50.03,50.34,7701699
31-Oct-14,49.41,50.15,48.83,50.09,7607813
30-Oct-14,48.61,49.48,48.19,48.85,4326953
29-Oct-14,49.90,50.16,48.02,48.53,6248426
28-Oct-14,48.43,49.60,47.97,49.49,4844136
27-Oct-14,48.20,48.52,47.31,48.36,4453571
24-Oct-14,48.14,48.69,47.29,48.62,5047888
23-Oct-14,49.03,49.23,47.90,48.01,5625901
22-Oct-14,48.38,49.51,47.92,48.00,10248824
21-Oct-14,46.58,48.37,46.55,48.30,8942279
20-Oct-14,45.08,46.46,45.00,46.31,6282105
17-Oct-14,45.34,45.79,44.50,45.15,8897460
16-Oct-14,43.09,45.76,42.81,44.75,12250026
15-Oct-14,44.23,45.04,42.53,43.76,10989029
14-Oct-14,44.79,45.71,43.70,44.92,11378320
13-Oct-14,45.01,46.18,44.51,44.55,8441248
10-Oct-14,45.43,46.52,44.28,45.15,7566818
9-Oct-14,46.92,47.33,45.15,45.43,8679388
8-Oct-14,45.41,46.97,44.56,46.84,9447572
7-Oct-14,44.78,46.27,44.76,45.13,7990119
6-Oct-14,44.79,45.24,44.11,44.72,5830956
3-Oct-14,45.26,45.34,44.51,44.74,9542310
2-Oct-14,45.56,46.27,44.40,45.17,9606032
1-Oct-14,46.39,47.09,45.31,45.60,8619727
30-Sep-14,46.67,47.10,46.24,46.27,9366540
29-Sep-14,46.50,47.25,46.24,46.77,7305563
26-Sep-14,46.34,47.36,46.21,47.02,8263856
25-Sep-14,46.72,46.80,45.98,46.33,8881102
24-Sep-14,47.23,47.27,45.73,46.85,14920171
23-Sep-14,47.09,48.05,47.02,47.14,7465950
22-Sep-14,48.19,48.34,47.22,47.26,8564667
19-Sep-14,47.62,48.66,47.62,48.37,11421721
18-Sep-14,48.39,48.65,47.30,47.62,10824800
