Date,Open,High,Low,Close,Volume
11-Mar-15,22.50,22.89,22.02,22.45,815153
10-Mar-15,23.08,23.08,22.03,22.11,1130216
9-Mar-15,24.13,24.23,23.25,23.46,952190
6-Mar-15,24.40,24.72,23.69,23.99,1566679
5-Mar-15,22.78,24.35,22.71,24.30,2082830
4-Mar-15,22.27,22.70,22.16,22.65,1166592
3-Mar-15,22.47,22.50,21.79,22.10,1283226
2-Mar-15,20.81,23.14,20.65,22.81,2332603
27-Feb-15,22.15,22.24,21.65,21.89,1114338
26-Feb-15,21.67,21.99,21.45,21.80,735927
25-Feb-15,22.50,22.58,21.57,21.61,1385211
24-Feb-15,22.26,22.97,22.10,22.27,1321375
23-Feb-15,21.50,21.58,20.91,21.27,703743
20-Feb-15,21.51,21.75,21.14,21.62,331561
19-Feb-15,21.43,21.68,20.82,21.50,553346
18-Feb-15,22.12,22.52,21.84,21.91,605710
17-Feb-15,21.86,22.57,21.68,22.18,775148
13-Feb-15,21.85,22.46,21.67,21.90,859200
12-Feb-15,21.11,22.12,21.01,21.87,1144971
11-Feb-15,20.82,21.00,19.95,20.87,1173482
10-Feb-15,21.49,21.49,20.54,20.87,841915
9-Feb-15,20.22,21.39,20.22,21.13,1005512
6-Feb-15,20.77,21.06,20.34,20.56,876803
5-Feb-15,20.52,20.96,20.02,20.71,948359
4-Feb-15,20.16,20.95,19.82,20.30,1535966
3-Feb-15,19.04,21.39,18.92,20.92,2842798
2-Feb-15,18.09,18.88,18.08,18.67,1219353
30-Jan-15,17.51,18.38,17.30,17.82,1358566
29-Jan-15,18.05,18.35,17.07,17.68,1475452
28-Jan-15,18.99,18.99,17.94,18.01,1178612
27-Jan-15,17.50,18.79,17.50,18.65,1186775
26-Jan-15,16.80,18.02,16.80,17.86,1143572
23-Jan-15,16.53,17.06,16.44,16.73,688386
22-Jan-15,16.77,16.98,16.33,16.70,708633
21-Jan-15,16.60,17.12,16.35,16.64,1477953
20-Jan-15,17.49,17.57,16.10,16.50,2028527
16-Jan-15,17.55,18.04,17.42,17.66,802958
15-Jan-15,18.30,18.58,17.41,17.51,942205
14-Jan-15,17.80,18.35,17.36,18.02,1058076
13-Jan-15,18.60,19.22,17.84,18.13,1427676
12-Jan-15,18.62,18.64,17.60,18.45,1155243
9-Jan-15,18.50,18.94,18.07,18.88,740170
8-Jan-15,17.60,18.65,17.35,18.59,979516
7-Jan-15,18.31,18.42,17.16,17.42,966426
6-Jan-15,18.92,19.20,17.46,17.80,1434912
5-Jan-15,19.75,20.15,18.80,18.92,787318
2-Jan-15,19.88,20.16,18.93,20.07,945186
31-Dec-14,19.10,19.89,18.68,19.71,1172118
30-Dec-14,19.11,19.35,18.85,19.06,1034692
29-Dec-14,19.58,20.18,19.00,19.26,942614
26-Dec-14,18.96,19.92,18.96,19.61,687437
24-Dec-14,18.82,19.23,18.64,18.80,617161
23-Dec-14,19.24,19.25,18.66,18.99,703486
22-Dec-14,19.26,19.31,18.72,19.05,940154
19-Dec-14,18.35,19.11,18.30,19.11,1786147
18-Dec-14,18.66,18.72,17.72,18.15,1484237
17-Dec-14,17.60,18.18,16.83,17.83,2352597
16-Dec-14,18.17,19.33,17.68,17.74,1809375
15-Dec-14,19.83,20.15,18.61,18.62,1597713
12-Dec-14,20.12,20.49,19.45,19.59,1822746
11-Dec-14,20.52,20.97,20.11,20.28,934118
10-Dec-14,21.17,21.55,20.16,20.31,1412647
9-Dec-14,21.30,21.46,20.10,21.19,3268991
8-Dec-14,23.20,23.48,21.42,21.52,1592261
5-Dec-14,22.99,23.57,22.85,23.45,1045248
4-Dec-14,22.86,23.48,22.31,22.66,1208534
3-Dec-14,22.14,22.79,22.02,22.68,1094669
2-Dec-14,21.56,22.60,21.54,21.86,1415587
1-Dec-14,22.86,22.88,20.95,21.38,2136040
28-Nov-14,24.30,24.30,22.80,22.89,1039438
26-Nov-14,24.75,25.00,24.42,24.76,973785
25-Nov-14,24.94,25.08,24.43,24.63,1065092
24-Nov-14,25.27,25.57,24.34,24.82,1995847
21-Nov-14,23.39,25.48,23.39,25.09,3591288
20-Nov-14,23.03,23.09,21.87,22.86,4445804
19-Nov-14,22.40,23.91,22.05,23.53,3047737
18-Nov-14,21.52,22.41,21.52,22.20,2604457
17-Nov-14,21.77,21.91,20.50,20.92,1977331
14-Nov-14,21.04,22.09,20.74,21.97,1752723
13-Nov-14,22.08,22.20,20.70,21.25,2937338
12-Nov-14,23.97,24.00,22.06,22.27,1773493
11-Nov-14,23.71,23.88,23.06,23.41,1088708
10-Nov-14,23.24,23.92,22.89,23.74,1307179
7-Nov-14,23.00,23.55,22.55,23.24,1082255
6-Nov-14,22.96,23.99,22.93,23.36,1120904
5-Nov-14,24.21,24.30,22.47,22.86,1369800
4-Nov-14,23.73,24.52,23.59,23.76,1060517
3-Nov-14,24.60,25.20,24.02,24.21,1577266
31-Oct-14,23.41,24.70,23.27,24.67,2025090
30-Oct-14,23.05,23.60,22.57,23.06,1040929
29-Oct-14,23.57,23.57,22.72,23.40,1179392
28-Oct-14,22.90,23.90,22.77,23.59,1478312
27-Oct-14,22.95,23.02,22.19,22.71,1893806
24-Oct-14,23.00,23.75,22.93,23.23,1134008
23-Oct-14,23.07,23.63,22.52,23.35,1950472
22-Oct-14,24.00,24.32,22.72,22.82,2207442
21-Oct-14,24.02,24.70,23.27,24.09,2903009
20-Oct-14,22.26,23.53,22.04,23.38,2153891
17-Oct-14,23.70,24.47,22.24,22.57,2304628
16-Oct-14,21.42,23.42,21.01,22.78,2944605
15-Oct-14,20.03,22.00,19.42,21.84,3242117
14-Oct-14,21.60,21.97,19.93,20.29,4161816
13-Oct-14,23.00,23.48,21.23,21.32,2465709
10-Oct-14,23.50,24.18,22.13,22.84,3281419
9-Oct-14,26.10,26.31,23.69,23.71,2842283
8-Oct-14,25.48,26.43,24.49,26.25,2635275
7-Oct-14,25.64,26.38,25.08,25.55,1841426
6-Oct-14,26.77,26.87,24.86,25.90,2972477
3-Oct-14,27.04,27.88,26.40,26.59,1797836
2-Oct-14,25.97,27.14,25.65,26.86,2041357
1-Oct-14,27.57,27.68,25.88,25.98,2469668
30-Sep-14,29.43,29.46,27.29,27.49,3280263
29-Sep-14,29.30,30.30,29.00,29.17,1540569
26-Sep-14,28.98,30.31,28.70,30.24,2919686
25-Sep-14,30.23,30.50,28.81,28.97,2344460
24-Sep-14,31.04,31.34,30.19,30.25,1911016
23-Sep-14,30.22,31.35,30.08,30.31,1720712
22-Sep-14,32.00,32.15,30.18,30.21,2308920
19-Sep-14,32.80,32.98,31.90,32.23,1984506
18-Sep-14,33.23,34.77,32.56,32.66,2433906
