Date,Open,High,Low,Close,Volume
16-Jun-15,25.18,25.33,24.58,24.80,3136405
15-Jun-15,25.07,25.75,24.77,25.15,3443093
12-Jun-15,26.17,26.25,25.18,25.26,4163935
11-Jun-15,27.39,27.39,26.19,26.34,3539444
10-Jun-15,27.98,28.28,27.34,27.39,2883540
9-Jun-15,27.67,28.42,27.65,27.79,3516921
8-Jun-15,27.21,27.54,26.82,27.42,3195505
5-Jun-15,27.25,27.86,26.88,27.10,2743854
4-Jun-15,27.63,27.78,27.28,27.38,4599028
3-Jun-15,28.38,28.59,27.70,27.83,2261626
2-Jun-15,27.95,28.66,27.68,28.44,2483162
1-Jun-15,27.81,28.00,27.29,27.82,3385176
29-May-15,28.54,28.84,27.82,27.84,3667366
28-May-15,29.42,29.42,28.25,28.50,3703029
27-May-15,29.60,29.98,29.25,29.54,1903739
26-May-15,31.00,31.05,29.69,29.71,2278693
22-May-15,31.41,31.73,31.10,31.49,1213262
21-May-15,31.32,32.20,31.32,31.65,1668452
20-May-15,30.93,31.15,30.27,31.08,1468429
19-May-15,31.04,31.79,30.77,30.83,2493590
18-May-15,32.06,32.06,31.05,31.37,2072979
15-May-15,31.52,32.17,31.21,32.05,2217173
14-May-15,31.52,31.78,31.12,31.57,2077866
13-May-15,32.60,32.72,31.05,31.29,3506051
12-May-15,32.40,33.04,32.36,32.55,1484528
11-May-15,33.24,33.37,32.27,32.30,2579932
8-May-15,32.73,33.39,32.10,33.34,2869488
7-May-15,32.86,32.89,32.05,32.32,2036657
6-May-15,32.84,33.35,32.36,33.05,3392286
5-May-15,33.46,33.55,32.18,32.40,4415837
4-May-15,33.04,34.14,33.02,33.21,4103251
1-May-15,32.65,33.35,32.07,33.09,3815682
30-Apr-15,30.89,32.93,30.27,32.48,7446132
29-Apr-15,28.94,31.33,28.92,30.87,5890237
28-Apr-15,30.35,31.00,28.55,28.91,8173325
27-Apr-15,30.24,30.31,29.59,29.88,4491305
24-Apr-15,30.55,30.89,30.16,30.20,2047061
23-Apr-15,30.09,30.76,29.92,30.68,2142070
22-Apr-15,29.46,30.19,29.11,30.02,3118618
21-Apr-15,30.05,30.51,29.37,29.49,3392823
20-Apr-15,31.05,31.70,30.02,30.05,6504854
17-Apr-15,30.83,31.37,30.52,31.14,3844325
16-Apr-15,30.61,31.62,30.37,31.14,4495447
15-Apr-15,28.71,30.93,28.65,30.78,5694907
14-Apr-15,28.53,28.76,28.28,28.40,4290662
13-Apr-15,28.86,29.04,28.01,28.56,2270096
10-Apr-15,28.49,28.82,27.98,28.71,2603444
9-Apr-15,29.12,29.40,27.81,28.48,4510936
8-Apr-15,29.59,29.60,28.68,29.07,1996789
7-Apr-15,28.88,29.79,28.76,29.42,2561370
6-Apr-15,28.94,28.96,28.27,28.68,3552324
2-Apr-15,27.59,29.29,27.59,29.09,3067576
1-Apr-15,27.83,28.50,27.55,27.73,2338414
31-Mar-15,27.58,28.00,27.51,27.89,2143478
30-Mar-15,26.88,28.17,26.88,27.93,3086853
27-Mar-15,27.05,27.15,26.58,26.76,3132170
26-Mar-15,29.23,29.40,27.40,27.41,3282572
25-Mar-15,28.58,29.20,28.46,29.02,3464362
24-Mar-15,28.58,28.81,28.01,28.30,2083551
23-Mar-15,28.30,28.79,28.23,28.62,1980327
20-Mar-15,28.17,28.26,27.82,28.19,4579964
19-Mar-15,27.03,27.98,26.99,27.90,4697940
18-Mar-15,27.61,27.70,26.50,27.51,3960100
17-Mar-15,26.92,27.18,26.68,27.00,3780254
16-Mar-15,26.46,27.06,26.11,27.02,3632254
13-Mar-15,27.29,27.39,26.20,26.56,5253479
12-Mar-15,27.03,28.10,26.70,27.61,11445525
11-Mar-15,28.00,28.70,27.66,28.70,3185539
10-Mar-15,28.14,28.55,27.96,28.00,3969729
9-Mar-15,29.39,29.51,28.13,28.55,5715620
6-Mar-15,30.18,30.62,29.28,29.46,3632266
5-Mar-15,30.29,30.41,29.55,30.37,3301707
4-Mar-15,31.52,31.53,29.95,30.29,4546232
3-Mar-15,31.57,31.83,31.22,31.78,3076843
2-Mar-15,32.08,32.20,31.33,31.48,5658434
27-Feb-15,32.52,32.60,31.99,32.20,2495863
26-Feb-15,34.17,34.31,32.16,32.30,2491317
25-Feb-15,34.33,34.56,33.95,34.32,1492705
24-Feb-15,33.59,34.53,33.45,34.34,1937632
23-Feb-15,33.35,33.84,33.08,33.34,2305912
20-Feb-15,34.05,34.25,33.57,33.83,2092726
19-Feb-15,32.86,34.04,32.70,33.99,1624257
18-Feb-15,33.16,33.78,32.96,33.41,2648698
17-Feb-15,33.38,33.65,32.79,33.46,1688431
13-Feb-15,33.09,33.69,32.92,33.60,2219636
12-Feb-15,32.82,33.00,32.50,32.73,2311032
11-Feb-15,32.64,32.95,32.17,32.39,2161913
10-Feb-15,32.85,33.00,32.21,32.95,2372462
9-Feb-15,31.95,33.22,31.95,32.90,3880875
6-Feb-15,31.95,32.86,31.76,31.94,3409171
5-Feb-15,31.52,31.94,31.37,31.79,2019048
4-Feb-15,31.83,32.50,31.06,31.23,5377983
3-Feb-15,30.74,32.39,30.56,32.26,5328838
2-Feb-15,29.19,30.35,28.99,30.26,4993360
30-Jan-15,29.00,31.21,28.50,28.95,7331872
29-Jan-15,29.86,30.00,28.81,29.26,6861858
28-Jan-15,30.48,30.58,29.68,29.79,3351314
27-Jan-15,30.70,30.93,30.26,30.68,2203323
26-Jan-15,30.35,31.13,30.33,31.05,1970888
23-Jan-15,30.91,31.04,30.19,30.33,3149343
22-Jan-15,31.47,31.47,30.49,31.11,3433810
21-Jan-15,30.52,31.24,30.40,31.23,2667268
20-Jan-15,30.03,30.43,29.66,30.27,3663722
16-Jan-15,30.29,30.72,30.16,30.26,2385604
15-Jan-15,30.95,31.22,30.02,30.14,3098392
14-Jan-15,30.24,31.03,30.00,30.97,4426386
13-Jan-15,30.46,30.53,29.64,30.37,4914767
12-Jan-15,30.30,30.53,29.89,30.37,2957152
9-Jan-15,31.36,31.44,30.47,30.80,3874066
8-Jan-15,31.04,31.70,30.78,31.45,4589705
7-Jan-15,31.51,31.70,30.48,31.05,4820353
6-Jan-15,32.44,32.69,31.03,31.20,3567357
5-Jan-15,33.95,33.95,32.21,32.46,2797632
2-Jan-15,33.80,34.36,33.59,34.30,1505602
31-Dec-14,33.96,34.17,33.66,33.81,1810518
30-Dec-14,34.97,35.01,34.09,34.09,1851365
29-Dec-14,35.10,35.50,34.92,35.02,1696441
26-Dec-14,35.14,35.47,34.85,35.03,1599054
24-Dec-14,34.97,35.33,34.91,34.95,1079196
23-Dec-14,34.28,35.33,34.24,35.04,3895348
22-Dec-14,34.53,34.58,33.39,34.57,5518084
19-Dec-14,35.42,35.77,33.75,34.88,4793671
18-Dec-14,35.65,35.80,34.62,35.35,2148190
17-Dec-14,33.95,35.32,33.76,34.90,2889922
16-Dec-14,33.98,34.79,33.54,33.69,3327731
15-Dec-14,34.59,34.81,33.81,33.95,3061660
12-Dec-14,34.84,35.53,34.30,34.33,2533107
11-Dec-14,35.72,36.10,35.19,35.31,5064489
10-Dec-14,35.58,35.64,34.74,34.96,3108334
9-Dec-14,34.61,36.17,34.58,36.10,3338208
8-Dec-14,36.28,36.49,34.94,35.21,3470999
5-Dec-14,36.78,37.62,36.38,36.80,3139910
4-Dec-14,37.37,37.72,36.82,36.92,3379140
3-Dec-14,37.26,38.22,36.86,37.69,2107410
2-Dec-14,37.26,38.00,36.69,37.22,3658726
1-Dec-14,38.70,38.73,37.09,37.45,4400870
28-Nov-14,38.64,39.22,38.28,39.13,2880862
26-Nov-14,40.16,40.33,39.69,40.08,2481251
25-Nov-14,41.07,41.30,40.02,40.14,3860383
24-Nov-14,41.53,41.88,40.73,40.98,2038333
21-Nov-14,42.20,42.26,40.92,41.51,2490511
20-Nov-14,40.74,41.79,40.53,41.61,3425714
19-Nov-14,40.36,40.90,40.04,40.77,6193982
18-Nov-14,39.96,40.79,39.96,40.61,3245429
17-Nov-14,39.35,40.36,39.10,40.25,3949115
14-Nov-14,38.75,39.66,38.69,39.60,2587181
13-Nov-14,39.23,39.43,38.31,38.79,3881336
12-Nov-14,38.73,39.58,38.43,39.43,3618469
11-Nov-14,38.81,39.07,38.28,38.98,1942905
10-Nov-14,40.22,40.42,38.77,38.94,3309582
7-Nov-14,39.43,40.36,39.38,39.98,2765950
6-Nov-14,39.31,39.54,38.77,39.34,2345458
5-Nov-14,37.96,39.60,37.37,39.25,4497783
4-Nov-14,36.81,37.91,36.35,37.75,4010415
3-Nov-14,37.13,38.06,36.81,37.05,3101086
31-Oct-14,35.77,36.89,35.35,36.80,2775488
30-Oct-14,35.89,36.13,35.11,35.88,2533329
29-Oct-14,36.04,36.30,35.48,36.01,2906628
28-Oct-14,33.65,36.66,33.38,35.61,7898986
27-Oct-14,34.16,34.45,33.72,34.23,4234169
24-Oct-14,34.58,34.98,34.16,34.68,2266389
23-Oct-14,34.99,35.37,34.66,34.78,2228930
22-Oct-14,35.40,35.66,34.63,34.67,1761243
21-Oct-14,34.89,35.52,34.85,35.24,2167338
20-Oct-14,35.12,35.66,34.60,34.75,2854120
17-Oct-14,34.67,35.23,34.44,34.78,3360018
16-Oct-14,33.02,35.24,33.02,34.51,4056156
15-Oct-14,31.86,33.78,31.64,33.67,5034163
14-Oct-14,32.33,33.10,31.74,32.44,3199339
13-Oct-14,32.71,33.26,32.06,32.13,2864698
10-Oct-14,32.71,33.22,32.03,32.49,3115801
9-Oct-14,34.50,34.51,32.60,32.74,4815927
8-Oct-14,34.58,34.79,33.68,34.76,4331600
7-Oct-14,35.37,35.52,34.64,34.72,1997048
6-Oct-14,35.65,35.88,35.30,35.65,1723736
3-Oct-14,36.21,36.23,35.40,35.54,2398396
2-Oct-14,36.67,36.77,35.65,36.12,2297512
1-Oct-14,37.80,37.96,36.74,36.84,2578210
30-Sep-14,37.26,38.01,37.22,37.86,3281640
29-Sep-14,36.60,37.48,36.52,37.46,2162173
26-Sep-14,36.49,37.19,36.43,37.04,1972639
25-Sep-14,36.95,36.96,35.96,36.53,3825834
24-Sep-14,37.23,37.23,36.51,37.03,2780429
23-Sep-14,37.51,37.70,37.14,37.16,2314675
22-Sep-14,37.86,37.86,37.11,37.46,1759859
19-Sep-14,38.07,38.17,37.73,38.01,2882824
18-Sep-14,38.77,38.84,37.76,37.98,2609195
